,site_id,date,s5p_ke_oz,vprps_def,surf_no2,h2o_energy,tcd_formald,surf_ch2o,carmon_cnd,tco_temp_moving_wkly_average,Spring,Summer,Winter
24998,40134008,2021-12-09,160.17262597961258,0.6372620463371277,1.6923465678156986e-05,4.090079214880793,4.485807447758214e-05,0.0031421369181361897,0.025376272688213,225.04647188776116,False,False,True
24999,40134008,2021-12-10,310.8255255378567,0.3779410123825073,4.3903849069344716e-05,2.3993491399243365,4.013291969738063e-05,0.0027544640306746194,0.0276477171526309,225.2082376467783,False,False,True
25000,40134008,2021-12-11,331.7414203249734,0.8029741048812866,4.361453889196912e-05,0.9672522121722609,5.305186738495896e-05,0.0033115679725510706,0.0276132720929381,225.38970168958593,False,False,True
25001,40134008,2021-12-12,337.32795355462935,1.1475377082824707,-5.889217036982027e-06,1.4502649198490216,7.73903792077751e-05,0.0046870374753658385,0.0270346359697315,225.62599623861465,False,False,True
25002,40134008,2021-12-13,321.4252410433604,1.0900063514709473,9.675594396450027e-06,5.438369559220239,4.701572608688072e-05,0.0028997231641500858,0.0293453780252022,225.91141928187366,False,False,True
25003,40134008,2021-12-14,136.66238115293115,0.5272634029388428,1.6668568734306633e-06,3.655577073212565,8.46502092961568e-06,0.0006123915159502573,0.0246129034172673,226.31808669885453,False,False,True
25004,40134008,2021-12-15,354.60653077199936,0.3560470640659332,7.497140572713471e-05,2.1585345409991397,3.923307300199707e-05,0.002445549663253347,0.0265091773782435,226.54241034285923,False,False,True
25005,40134008,2021-12-16,362.5558562917863,0.6638665199279785,9.92558647177987e-05,1.6625526684675942,5.936946967908585e-05,0.003561263325820603,0.0293057526027788,226.77288542638573,False,False,True
25006,40134008,2021-12-17,349.303904354976,0.7264864444732666,9.720422314214736e-05,1.5764939713304915,7.431753491302163e-05,0.004365537384413503,0.02800417322788,226.89101647428242,False,False,True
25007,40134008,2021-12-18,366.10500589894957,1.1511471271514893,3.439740137323424e-05,0.8544276509054439,9.313296159769286e-05,0.004760032446306745,0.0282903989261415,226.70658865088285,False,False,True
25008,40134008,2021-12-19,307.47724553668303,1.2024205923080444,1.4886202401892255e-05,1.6939931835726865,5.4109663841657256e-05,0.0029500254149564427,0.0263234466669327,226.31230146174752,False,False,True
25009,40134008,2021-12-20,297.4880000410695,1.156847596168518,5.0415863568209776e-06,1.5942570709251913,6.951557066306799e-05,0.00406347267120507,0.0261532200423576,225.62584234294906,False,False,True
25010,40134008,2021-12-21,230.61965878870555,1.1062746047973633,2.8039237402552488e-05,3.8292395192871753,2.000469759532132e-05,0.0012051410820296997,0.0302670870488899,224.6104478565075,False,False,True
25011,40134008,2021-12-22,269.7570359435698,1.2978399991989136,-3.9589963234521276e-05,3.694223503104446,8.816760205491662e-05,0.005299669085892204,0.0250201343384213,223.88954566297704,False,False,True
25012,40134008,2021-12-23,144.97105240409235,1.2048962116241455,-1.9122933424748036e-05,4.56860956290424,0.0001080199490515,0.006984419375086364,0.0254610954086124,223.4518028248207,False,False,True
25013,40134008,2021-12-24,137.76738034794482,0.0063036819919943,4.536077433723986e-05,4.424109339442904,4.516592905545573e-05,0.0033840984047906015,0.0230408655817905,223.1050283676095,False,False,True
25014,40134008,2021-12-25,142.87251569999796,0.1381694823503494,5.322295268535023e-05,3.580553963471388,-5.023871622004459e-06,-0.00037385733889680093,0.017665866182422,223.13387494390204,False,False,True
25015,40134008,2021-12-26,216.55561450801062,0.2981457412242889,3.977387619699143e-05,2.2159722430628115,2.474004349563363e-05,0.001755802155306501,0.028112938024442,223.38427629918303,False,False,True
25016,40134008,2021-12-27,282.4167536732596,0.3390748798847198,0.00012677909692126205,1.8687348846858705,1.575210929936614e-05,0.001025937624965806,0.0258586426160852,223.81549595200872,False,False,True
25017,40134008,2021-12-28,215.32993695795165,0.2645487189292907,2.44180621212674e-05,2.962402419200811,-2.1189859051309312e-05,-0.0013819139065504172,0.0272917197534098,224.11380291478943,False,False,True
25018,40134008,2021-12-29,168.33296296810553,0.2892838716506958,5.225818016249533e-05,2.095340372689535,6.617873852206528e-05,0.004399971933379703,0.0293193319893188,224.278112513715,False,False,True
25019,40134008,2021-12-30,130.06148200826266,0.3010998368263244,3.909219888830044e-05,2.4675454210522507,6.8877317228858455e-06,0.0004763587497187175,0.0261023874728803,224.3177427657069,False,False,True
25020,40134008,2021-12-31,168.74477792019576,0.0837874785065651,7.415934191606341e-05,3.039992539145804,-0.0001008482123642,-0.007215686340813074,0.0216646229533591,224.44683377204913,False,False,True
25021,40134008,2022-01-01,340.144333124704,0.2950706481933594,9.935546149584748e-05,0.9414718621990341,6.348163212016188e-05,0.003712589005089464,0.0273747462962184,224.42639557654152,False,False,True
25022,40134008,2022-01-02,327.5290860060265,0.7973936200141907,0.00010801413582095328,0.7278549467532293,3.468950949436231e-05,0.0,0.0275877298769909,224.45947047277497,False,False,True
25023,40134008,2022-01-03,350.7197000372458,1.041722536087036,6.505625991061936e-05,0.8723093052501181,5.0406857710801686e-05,0.002560890013100065,0.0273790395939533,224.4977334244513,False,False,True
25024,40134008,2022-01-04,339.2052728895991,0.9174312949180604,7.294555545543996e-05,1.7818516845496015,1.8777872092808995e-06,0.0001009932965722892,0.0275517292473302,224.50392621578598,False,False,True
25025,40134008,2022-01-05,342.9446338867222,0.919727861881256,8.216528592107543e-05,1.9280304831282253,5.309045030056122e-05,0.0029629096627214442,0.029094467075807,224.42681605381134,False,False,True
25026,40134008,2022-01-06,331.9029191801819,0.9602904319763184,5.002512550497948e-05,2.7536643306378754,7.263200387849288e-05,0.00425629234870028,0.0272094673496712,224.08527845588395,False,False,True
25027,40134008,2022-01-07,317.87662465986983,1.052453875541687,1.646440618986383e-05,2.6499728230652173,9.842957162421804e-05,0.006027626263909028,0.0271989238218851,223.77716681392818,False,False,True
25028,40134008,2022-01-08,333.2521925550821,0.8316555619239807,3.857887022001564e-05,2.7711751288906403,0.0001136796656473,0.007149241538348524,0.029059576121559,223.80853894279835,False,False,True
25029,40134008,2022-01-09,348.99537827416395,1.114894986152649,-1.9780260058942116e-06,1.463571548629561,5.519275773101972e-05,0.0034439057679171606,0.0282383879496165,223.7530697215682,False,False,True
25030,40134008,2022-01-10,354.92019986677076,1.341598629951477,-9.009835188674439e-07,1.4170573382044913,1.3316109608081018e-05,0.0007668847290959428,0.0288819342963784,223.65154541708193,False,False,True
25031,40134008,2022-01-11,359.0910098900097,1.333093285560608,-1.13378971217479e-05,1.308936920904843,4.707224752773592e-05,0.002726711652489343,0.0280094028068459,223.7561681954649,False,False,True
25032,40134008,2022-01-12,342.5502409529765,1.2358053922653198,9.6946561874454e-06,1.2348146832194675,5.6330008277281744e-05,0.0031173767358617342,0.0269922005302997,223.9060630613771,False,False,True
25033,40134008,2022-01-13,294.0099888843955,1.356039047241211,-4.6307760885038095e-06,1.962707022549851,6.748523433773652e-05,0.0037551572715358895,0.0343422105643178,224.3089316326487,False,False,True
25034,40134008,2022-01-14,303.62248857300233,1.3698278665542605,1.4776247627140802e-06,3.164900095196855,0.0001313822119051,0.007512663147787505,0.0266765581324616,224.60490589878603,False,False,True
25035,40134008,2022-01-15,309.2542433902515,1.224495530128479,9.042640166277866e-06,0.0,1.6141305131026196e-05,0.0008771404679350517,0.0,224.71532146483045,False,False,True
25036,40134008,2022-01-16,341.8487090962451,1.4236924648284912,-1.400917711021304e-05,1.3511558056678736,3.5722467437192104e-05,0.0019492267449992414,0.0292615212378725,224.69218232786343,False,False,True
25037,40134008,2022-01-17,315.0486883834196,1.2332724332809448,1.596566204727999e-05,2.7251587058550624,5.597359535467834e-05,0.0031973451537245013,0.0260136407523734,224.6813644828274,False,False,True
25038,40134008,2022-01-18,266.8701651605262,0.8226156234741211,4.274608613358941e-05,3.1850095561737577,5.358967331790774e-05,0.003519288463214899,0.0252436764563584,224.925963795101,False,False,True
25039,40134008,2022-01-19,277.88118619093785,0.683007001876831,3.364077694675323e-05,3.340798872007647,6.242030564567788e-05,0.004255961309556418,0.0268098547134679,225.1289209109568,False,False,True
25040,40134008,2022-01-20,419.75498914059864,1.0553638935089111,2.8331025837548306e-06,1.5780644299963855,3.785970578626264e-05,0.0023431925336177763,0.0299405577424913,224.97636477817346,False,False,True
25041,40134008,2022-01-21,423.1903976276494,1.0256588459014893,2.6476605759878306e-05,2.014979461825354,3.940601796916093e-05,0.002301439363751368,0.0300108029719044,224.76860018430128,False,False,True
25042,40134008,2022-01-22,192.16947845562956,0.996245503425598,2.540761194918027e-05,3.191458069782816,5.204337748141615e-05,0.0031480556866365604,0.0235384011291708,224.54288744059656,False,False,True
25043,40134008,2022-01-23,455.7548321448629,1.015825867652893,7.583862018603483e-06,2.956976517209801,9.011269426185363e-05,0.005633695762893206,0.0271929300657804,224.2042342165495,False,False,True
25044,40134008,2022-01-24,424.02440828341355,0.924401879310608,4.899045588442515e-05,1.8799996964359251,0.0001085375874886,0.006530199981002576,0.0290578923098063,224.00758020432855,False,False,True
25045,40134008,2022-01-25,419.0338123033418,1.0079338550567627,4.681124859550015e-05,2.0711928767096537,7.192518050256275e-05,0.004101771368470158,0.0289506414561358,223.71812564103683,False,False,True
25046,40134008,2022-01-26,419.1267837810109,1.1160327196121216,3.816455450944867e-05,0.9831911367137035,3.594572887193793e-05,0.0019367312489685998,0.0299331343027219,223.53938601826536,False,False,True
25047,40134008,2022-01-27,420.2801038683135,1.2074520587921145,0.0,0.0,0.0,0.0,0.0,223.5750053586905,False,False,True
25048,40134008,2022-01-28,425.4394589775678,1.434201955795288,7.211275954724806e-06,0.8589870413746016,6.475591675576371e-05,0.003234534879544446,0.029669816528,223.62687050641415,False,False,True
25049,40134008,2022-01-29,452.4090589685624,1.3905386924743652,4.676725783390438e-06,1.560091627635436,7.096595639985677e-05,0.0037065778268750896,0.028682382466297,223.76214176506528,False,False,True
25050,40134008,2022-01-30,376.80845591645163,1.2905750274658203,-3.0575425273385673e-06,2.5993475099794816,7.71234511353137e-05,0.0044519489383845175,0.0267564989518576,224.09597022358898,False,False,True
