,site_id,date,vprps_def,surf_no2,cf,ndvi,s5p_ke_oz,bnid,wdsp_moving_wkly_average,tco_temp_moving_wkly_average,Spring,Summer,Winter
32,40130019,2019-02-02,0.9093469977378844,-1.0549460669227454e-05,0.3821299569427232,0.194225,120.9801673141842,0.0,1.470344569001879,225.8466602474434,False,False,True
33,40130019,2019-02-03,0.2796998620033264,1.8767046229301262e-05,0.7342820203443519,0.1933640625,221.17597888671227,0.0,1.6989118797438485,226.1251443164761,False,False,True
34,40130019,2019-02-04,0.5194555521011353,1.6869702533182474e-05,0.7711409762002952,0.192503125,220.08621789527135,33.98056411743164,2.084411714758192,226.39153633720738,False,False,True
35,40130019,2019-02-05,0.6298120617866516,1.4031326473531406e-05,0.0,0.1916421875,271.1907604921776,0.0,2.4555547577994212,226.7614537555817,False,False,True
36,40130019,2019-02-06,0.4700681865215301,6.535863148479754e-05,0.0,0.19078125,424.39415124518763,35.994049072265625,2.826831783567156,227.2167705225735,False,False,True
37,40130019,2019-02-07,0.7591310143470764,0.00016250168185102996,0.1001332293348288,0.1899203125,440.531048629156,27.988664627075195,2.7553910527910506,227.53289597014364,False,False,True
38,40130019,2019-02-08,1.079265832901001,3.293199648226623e-05,0.1579944058195155,0.189059375,438.74097451763924,28.994054794311523,2.698443991797311,227.47069563602108,False,False,True
39,40130019,2019-02-09,0.8292697668075562,0.00013561007620041448,0.0,0.1881984375,367.53816541194453,32.970481872558594,2.5700806038720265,227.67336747610074,False,False,True
40,40130019,2019-02-10,0.9092440605163574,3.2981276174611786e-05,0.0,0.1873375,417.66506363875146,34.97029113769531,2.4411871944155012,227.79680353335863,False,False,True
41,40130019,2019-02-11,0.719382107257843,6.95820029573874e-05,0.0,0.1864765625,458.5656394801368,36.95889663696289,2.284118260656084,227.80459975299775,False,False,True
42,40130019,2019-02-12,1.189037799835205,1.070293909574296e-05,0.0735450020030554,0.185615625,454.8292450884934,33.96476745605469,1.9556667464120048,227.71505072931177,False,False,True
43,40130019,2019-02-13,1.310164451599121,1.1670813788303986e-05,0.7669277821105994,0.1847546875,236.4210839658873,35.33384704589844,1.5985321487699236,227.6691998594174,False,False,True
44,40130019,2019-02-14,0.8593676686286926,0.00033289537758356055,0.9910482792249802,0.18389375,111.79625501030077,0.0,1.7414014680044991,227.78903436931682,False,False,True
45,40130019,2019-02-15,0.5496773719787598,1.3954443917776039e-05,0.3891632123191527,0.1830328125,306.17323993051826,31.991518020629883,1.941355858530317,227.7037127183848,False,False,True
46,40130019,2019-02-16,0.6994519829750061,2.6112829851746043e-05,0.3953391941538277,0.182171875,410.53543240426677,38.995155334472656,2.184168917792184,227.74974568289082,False,False,True
47,40130019,2019-02-17,0.7094658613204956,3.8073467574156225e-05,0.4499556376783687,0.1813109375,345.714781139254,0.0,2.3416315487452914,227.71194934337942,False,False,True
48,40130019,2019-02-18,0.4900157451629638,7.110259993073738e-05,0.4731876700889113,0.18045,334.4562660591033,33.994049072265625,2.427145378930228,227.41515585047492,False,False,True
49,40130019,2019-02-19,0.649819552898407,4.807918332799853e-05,0.2578936390181061,0.1806234375,542.5801199423671,37.980106353759766,2.698563422475542,227.29264091799948,False,False,True
50,40130019,2019-02-20,0.7595259547233582,6.200945585469062e-05,0.0262993454171805,0.180796875,546.5961698725216,1.2425645589828491,2.8132701260702953,227.14770578706185,False,False,True
51,40130019,2019-02-21,0.2997754514217376,0.00013908119325905662,0.975778036970696,0.1809703125,332.61444679582706,0.0,3.1275200162615096,227.16801493280602,False,False,True
52,40130019,2019-02-22,0.1498860716819763,7.32618512146997e-05,0.8199296537901474,0.18114375,431.5414838500998,0.0,3.2989073480878557,227.48559299133694,False,False,True
53,40130019,2019-02-23,0.5496477484703064,0.00010247986296644977,0.1818724805743019,0.1813171875,487.2842989878158,27.03132057189941,2.956323112760271,227.57280440322296,False,False,True
54,40130019,2019-02-24,0.8193817734718323,2.941089444689447e-05,0.1766012940549857,0.181490625,471.6657375202822,29.02930450439453,2.6705822263445174,227.73321535068956,False,False,True
55,40130019,2019-02-25,0.899247944355011,3.707511947329837e-05,0.1606895247891629,0.1816640625,404.3120284392792,27.0098819732666,2.3420025876590183,228.12560698395473,False,False,True
56,40130019,2019-02-26,1.1489007472991943,-1.651513491232328e-05,0.1175941265674749,0.1818375,425.557470899798,29.009626388549805,2.070572180407388,228.18056279105875,False,False,True
57,40130019,2019-02-27,1.4292685985565186,-6.037679536922402e-05,0.1141893612446639,0.1820109375,355.5510664818413,30.009654998779297,1.9133485640798296,228.18965115840402,False,False,True
58,40130019,2019-02-28,1.3697092533111572,-4.7091320801402146e-05,0.0792745022845037,0.182184375,409.5780818429197,30.009601593017575,1.4566625101225716,228.01837858358024,False,False,True
59,40130019,2019-03-01,1.3799809217453003,-5.42122726669746e-05,0.1306587396321985,0.1823578125,300.14388801454794,29.010906219482425,1.0996882660048348,227.5373677802881,True,False,False
60,40130019,2019-03-02,1.1298022270202637,-4.173347984287434e-05,0.4642968151787296,0.18253125,213.38215574043693,31.021846771240234,1.1995733550616674,227.10525557468037,True,False,False
61,40130019,2019-03-03,1.0397660732269287,-2.1753373448189954e-05,0.0287689442911882,0.1827046875,417.74259153253945,33.00941848754883,1.3422608120100838,226.71852861352096,True,False,False
62,40130019,2019-03-04,1.1499425172805786,-3.3464842442422595e-05,0.0396486252501185,0.182878125,458.2956244427723,29.99928474426269,1.4280991554260254,226.64182695761355,True,False,False
63,40130019,2019-03-05,1.5397268533706665,-0.0001111585937332841,0.0086728707356189,0.1830515625,456.0982338449177,32.009769439697266,1.442383919443403,227.26226528504574,True,False,False
64,40130019,2019-03-06,2.090480327606201,-7.847463735657311e-05,0.1903943354269554,0.183225,390.90753701549176,43.009864807128906,1.6852403368268694,227.42022330214243,True,False,False
65,40130019,2019-03-07,1.1998982429504397,-2.0057627956608128e-05,0.3849869929654217,0.1834046875,501.916973712995,38.99951171875,1.9135868208748954,227.52709702323506,True,False,False
66,40130019,2019-03-08,0.8601436018943787,6.6056958118020905e-06,0.31043172452369,0.183584375,585.8443570383513,50.03447341918945,2.413622736930847,227.79316964771493,True,False,False
67,40130019,2019-03-09,1.0900200605392456,1.485388189902844e-05,0.1567250759619693,0.1837640625,546.9271357375964,35.99148178100586,2.3990273816244945,228.3724612960462,True,False,False
68,40130019,2019-03-10,1.159602165222168,-2.9217266634853628e-06,0.0114988417135865,0.18394375,577.4642457172445,46.999507904052734,2.5705408368791853,228.9123794827598,True,False,False
69,40130019,2019-03-11,0.8398007750511169,1.777414671028874e-06,0.8613702182399604,0.1841234375,412.96230718436834,0.0,2.699109877858843,228.6576475039044,True,False,False
70,40130019,2019-03-12,0.3804675936698913,3.7121748423528066e-05,0.5839442598112253,0.184303125,441.09137846384834,0.0,2.899428963661194,228.34738982569817,True,False,False
71,40130019,2019-03-13,0.7299050092697144,1.5245899781535528e-05,0.2667535512811566,0.1844828125,506.717605179818,41.99121475219727,3.142257026263646,228.53187299555995,True,False,False
72,40130019,2019-03-14,1.0102089643478394,3.701263215485792e-05,0.0212440632962581,0.1846625,633.750827054542,34.99149703979492,3.0706324066434587,228.8554470162191,True,False,False
73,40130019,2019-03-15,1.480269432067871,-3.156614574458631e-05,0.2095836385405138,0.1848421875,687.4084740603348,34.991493225097656,2.6564603873661587,229.04535614886007,True,False,False
74,40130019,2019-03-16,1.779795527458191,-4.1723996813777354e-05,0.0474108950518269,0.185021875,688.9023048695153,37.99356460571289,2.7134807961327687,228.90905319996583,True,False,False
75,40130019,2019-03-17,1.649711012840271,-3.505167755532698e-05,0.070850944865898,0.1852015625,688.8709192912322,38.98787689208984,2.5561030762536183,228.8055123863098,True,False,False
76,40130019,2019-03-18,1.870005488395691,-7.546972059694236e-05,0.0740403850932634,0.18538125,601.4919006830759,34.0003662109375,2.399129101208278,229.13932222260925,True,False,False
77,40130019,2019-03-19,2.090170860290528,-8.568885823209834e-05,0.0596501045794532,0.1855609375,578.6598431253111,41.974369049072266,2.2988224029541016,229.1461717735054,True,False,False
78,40130019,2019-03-20,2.010239124298096,-6.775486521692757e-05,0.0975029302120707,0.185740625,533.4185119988186,41.99996948242188,1.941474778311593,228.88247149152144,True,False,False
79,40130019,2019-03-21,1.0397627353668213,1.0072153105537958e-06,0.364626311654005,0.1859203125,676.0679621263793,46.9995002746582,2.0842930589403426,228.58169034252472,True,False,False
80,40130019,2019-03-22,1.210012674331665,-1.1845380172122696e-05,0.0424335608548858,0.1861,693.1450196808725,39.999473571777344,2.0982573883874074,228.2340690353404,True,False,False
81,40130019,2019-03-23,1.5799927711486816,-2.880459361731378e-05,0.0623809297393981,0.1862234375,628.2705125279402,38.99444961547852,2.012861728668213,228.09412001527238,True,False,False
82,40130019,2019-03-24,1.8202990293502808,-5.417644658953438e-05,0.0753441553507067,0.186346875,622.0941127741906,38.9999885559082,1.8700340305055891,228.09175957824937,True,False,False
83,40130019,2019-03-25,2.1900789737701416,-0.00013661425181818955,0.0122358696287031,0.1864703125,649.5116426392738,40.00470733642578,1.88438161781856,227.98217655024246,True,False,False
84,40130019,2019-03-26,2.3002312183380127,-0.00015687413011362348,0.1044611480315747,0.18659375,575.3190732698363,41.98404312133789,1.7845446041652135,227.5802413588206,True,False,False
85,40130019,2019-03-27,2.0502500534057617,-9.636620644455894e-05,0.6580174796673506,0.1867171875,527.9132270986344,45.98403930664063,1.7416969537734985,227.10498821140865,True,False,False
86,40130019,2019-03-28,2.269986152648926,-7.704869774497414e-05,0.0526879846218227,0.186840625,659.6961926376276,51.99465560913086,1.613198263304574,227.17205830564677,True,False,False
87,40130019,2019-03-29,2.0101335048675537,-6.771460583209773e-05,0.0531491186597283,0.1869640625,672.2446017202473,53.97809982299805,1.6986813374928065,227.45718628130822,True,False,False
88,40130019,2019-03-30,2.0804152488708496,-8.545247301009258e-05,0.0168216899104852,0.1870875,719.0804741166068,49.98329925537109,1.7556616749082292,227.60326157448233,True,False,False
89,40130019,2019-03-31,2.0298101902008057,-5.301288957784923e-05,0.0021320245098643,0.1872109375,752.8087788435088,53.99407958984375,1.898949180330549,227.7036775023068,True,False,False
90,40130019,2019-04-01,2.309373617172241,-8.524430657962623e-05,0.0807509112228465,0.187334375,659.3561449111363,52.97850799560547,2.0129291840962003,227.96832020212443,True,False,False
91,40130019,2019-04-02,2.429670810699463,-0.0,0.0,0.1874578125,663.8815500042485,64.97856903076172,2.312773721558707,228.49837054750947,True,False,False
92,40130019,2019-04-03,1.799431562423706,-3.001778259654698e-05,0.0866687504203995,0.18758125,751.6238081290102,56.97810745239258,2.4556308814457486,229.33306847209744,True,False,False
93,40130019,2019-04-04,2.0694034099578857,-4.073126781148218e-05,0.5608384337744561,0.1877046875,676.3798095636754,58.98426055908203,2.5273064204624722,229.73922690201394,True,False,False
94,40130019,2019-04-05,1.7991039752960205,-4.3477604325514615e-05,0.0133985773688107,0.187828125,829.5101591050402,57.98025131225586,2.584914071219308,229.95670033486937,True,False,False
95,40130019,2019-04-06,1.7295725345611572,-3.5998979236640603e-05,0.1031480790795029,0.1879515625,717.4314589480844,44.98923110961914,2.542138491358076,230.1927922100198,True,False,False
96,40130019,2019-04-07,2.3298003673553467,-7.51229292095829e-05,0.0097391736302484,0.188075,740.0205824138432,50.97831726074219,2.4990563222340176,230.31918020859348,True,False,False
97,40130019,2019-04-08,3.219444751739502,-0.00010594862402739968,0.0421626016556201,0.1872625,737.7983306760983,49.00273513793945,2.4136194671903337,230.56756963360084,True,False,False
98,40130019,2019-04-09,3.120723962783813,-9.229643511618324e-05,0.212548270575226,0.18645,720.0621082652377,70.9673080444336,2.456511991364615,230.89730497706051,True,False,False
99,40130019,2019-04-10,1.9497069120407104,-2.8968391642794748e-05,0.002958413242139,0.1856375,874.0750508387827,89.98213958740234,2.913743717329843,231.00959657463267,True,False,False
100,40130019,2019-04-11,1.910082459449768,-1.8040644856790616e-05,0.0268183541358492,0.184825,1036.2725401754342,66.96188354492188,2.9419952971594676,230.62616718954055,True,False,False
101,40130019,2019-04-12,1.6598410606384275,-2.511542517945773e-05,0.3083583072087898,0.1840125,700.1182664374317,56.00059509277344,2.87064836706434,230.29203393933494,True,False,False
102,40130019,2019-04-13,1.8396252393722532,-5.03544157609847e-05,0.03927201038081,0.1832,854.949349514011,50.98836517333984,2.8707949774605885,230.22633033273246,True,False,False
103,40130019,2019-04-14,2.3595218658447266,-7.561367671637019e-05,0.107100285269856,0.1823875,828.4233035469309,55.988582611083984,2.870701857975551,230.2235592011481,True,False,False
104,40130019,2019-04-15,2.599578619003296,-7.308428339286646e-05,0.2388043463458995,0.181575,748.5005555799481,67.978271484375,3.141921196665083,229.92374981502755,True,False,False
105,40130019,2019-04-16,1.7092020511627195,-2.3232301702022618e-05,0.558962194460195,0.1807625,678.6762099576393,65.92526245117188,3.127902661051069,229.50040008486712,True,False,False
106,40130019,2019-04-17,1.249779462814331,-3.066647365596974e-05,0.0750867372297218,0.17995,747.6590163280637,48.980255126953125,2.584828495979309,229.1347998938359,True,False,False
107,40130019,2019-04-18,2.499186992645264,-0.00013547357541328036,0.0220945976251347,0.1791375,777.7764763769667,48.98141479492188,2.356458851269313,229.25295769751915,True,False,False
108,40130019,2019-04-19,3.539152145385742,-0.000197911496874942,0.0573364093878125,0.178325,774.3453757616287,56.96718215942383,2.2846460172108243,229.2936352860209,True,False,False
109,40130019,2019-04-20,3.150214910507202,-0.00010331124327502693,0.0258790409174625,0.1775125,845.0643433256078,74.97177124023438,2.598768745149885,229.12600695583768,True,False,False
110,40130019,2019-04-21,2.639888286590576,-4.0768776505721824e-05,0.00037290207945,0.1767,868.9028724168585,66.99510955810547,2.756004708153861,229.01548513921017,True,False,False
111,40130019,2019-04-22,2.4093117713928223,-8.814482694970481e-05,-0.0154292726073521,0.1758875,949.7343539338417,52.98942565917969,2.513322881289891,229.21570086123134,True,False,False
112,40130019,2019-04-23,2.3400139808654785,1.3322165981755852e-05,0.5504217951917989,0.175075,838.2753748928369,53.98946380615234,2.256033182144165,228.9478456305291,True,False,False
113,40130019,2019-04-24,2.819908380508423,-0.00010022591918290848,0.0209958521976658,0.17541875,844.1142116446063,56.9785385131836,2.213385207312448,228.80767283722966,True,False,False
114,40130019,2019-04-25,3.399754524230957,-0.00015176653098057628,0.0270458971999344,0.1757625,844.8397027814239,57.99660873413086,2.2704671961920604,228.92487659332522,True,False,False
115,40130019,2019-04-26,3.719425201416016,-0.00017827517894167434,-0.0003729764172042,0.17610625,813.629591906449,63.97829055786133,2.3420516593115672,229.42911383318503,True,False,False
116,40130019,2019-04-27,3.519260168075561,-0.00011902052553259022,6.295661777851484e-06,0.17645,836.6542455213121,61.003196716308594,2.085006134850638,229.93835137474133,True,False,False
117,40130019,2019-04-28,3.5095419883728027,-9.544964470491405e-05,-0.0008457527066517,0.17679375,784.0824239076989,65.97221374511719,1.999201706477574,230.2683972816204,True,False,False
118,40130019,2019-04-29,2.279855728149414,-4.386089527294593e-05,0.5768790540537926,0.1771375,547.3277961499618,0.0,2.313376784324646,230.54890494372836,True,False,False
119,40130019,2019-04-30,1.7407671213150024,-4.639159633606028e-05,0.0687189367129641,0.17748125,907.7257853969024,62.96916580200195,2.4991530009678433,231.09138389292684,True,False,False
120,40130019,2019-05-01,2.269810438156128,-7.124664108734628e-05,-0.0001351837488048,0.177825,954.6061240554855,56.991661071777344,2.542316334588187,231.60588707164837,True,False,False
121,40130019,2019-05-02,2.3398454189300537,-7.382917336285477e-05,0.6388829452904595,0.17816875,857.5427788533881,56.98006439208984,2.5707701104027882,231.8142787881406,True,False,False
122,40130019,2019-05-03,2.849513530731201,-0.00014826668988282603,-0.0002889577173801,0.1785125,915.460697708824,55.97919845581055,2.484847443444388,231.65137793900254,True,False,False
123,40130019,2019-05-04,3.259557247161865,-0.0001343371928731865,-0.001089964775678,0.17885625,912.6970549754426,61.98829650878906,2.5133369139262607,231.61383209948923,True,False,False
124,40130019,2019-05-05,3.239381790161133,-6.94114064541316e-05,0.1409580359480095,0.1792,908.0185185905492,66.96369934082031,2.5275010892323087,231.43469215281317,True,False,False
125,40130019,2019-05-06,2.319779396057129,-4.328251501800939e-05,0.4050406537023115,0.17954375,917.4147299734389,72.00383758544922,2.4848166363579884,231.06708963470098,True,False,False
126,40130019,2019-05-07,1.6304057836532593,-2.3049338331370653e-05,0.1113319670637819,0.1798875,814.1512539925444,0.0029130994807928,2.441740461758205,231.04575493853147,True,False,False
127,40130019,2019-05-08,2.130587100982666,-4.273298734630539e-05,0.0107168302811066,0.18023125,950.5848623413503,58.018775939941406,2.484369363103594,231.07828133795945,True,False,False
128,40130019,2019-05-09,2.2601895332336426,-5.8462171660143426e-05,0.2346930622947698,0.180575,922.6999982898923,55.99956512451172,2.4846592119761874,230.9989321541454,True,False,False
129,40130019,2019-05-10,2.0395305156707764,-4.82686031984208e-05,0.1146244298660763,0.1795859375,896.569019887843,63.98972702026367,2.6989259719848633,230.90585986309026,True,False,False
130,40130019,2019-05-11,1.999483823776245,-5.64167438075573e-05,0.1026636419710354,0.178596875,908.0251616115695,55.99543380737305,2.7275266306740895,230.74494831069725,True,False,False
131,40130019,2019-05-12,1.8206995725631716,-2.8423581270149186e-05,0.5239597694934964,0.1776078125,1012.9538670587638,52.98859405517578,2.670595339366368,230.61964810206072,True,False,False
132,40130019,2019-05-13,2.34018611907959,-0.00011073215842813419,-0.0015758279302974,0.17661875,941.4353762825737,60.97749328613281,2.5702932562146867,230.86696921826174,True,False,False
133,40130019,2019-05-14,3.1203999519348145,-0.00010054198592398067,-0.0040754672783718,0.1756296875,900.230766018931,58.98836135864258,2.4990837233407155,230.76190675868483,True,False,False
134,40130019,2019-05-15,3.470087766647339,-0.00013389315772142105,0.1198378707094822,0.174640625,862.1271846864665,66.98857879638672,2.570352452141898,230.6265431210927,True,False,False
135,40130019,2019-05-16,2.7300844192504883,-6.476670889996683e-05,0.0561520689791185,0.1736515625,927.6618533938928,78.9800033569336,2.884359121322632,230.67233554791963,True,False,False
136,40130019,2019-05-17,1.9798868894577024,-4.453873148636525e-05,0.0235633026133696,0.1726625,1011.5036228329465,70.00212097167969,2.9132756846291676,230.8756087782247,True,False,False
137,40130019,2019-05-18,2.3800947666168213,-5.701486868604563e-05,0.0365431863687103,0.1716734375,892.838051234076,55.00166320800781,2.799035855701992,231.01206810367236,True,False,False
138,40130019,2019-05-19,2.000314474105835,-1.5417268002344187e-06,0.5983106887432148,0.170684375,501.7794142320748,68.98789978027344,3.0272910935538158,231.1459878123573,True,False,False
139,40130019,2019-05-20,1.5216094255447388,-2.150696245826129e-05,0.3082300029302823,0.1696953125,1173.263629984798,80.00212097167969,3.327420609337943,230.9608601103734,True,False,False
140,40130019,2019-05-21,1.920016884803772,-4.429791106255258e-05,0.0713833060016763,0.16870625,987.176384189321,78.99071502685547,3.641514880316598,231.00740654035343,True,False,False
141,40130019,2019-05-22,1.3807107210159302,-1.1651808223058521e-05,0.6273407486211541,0.1677171875,781.3193919693022,0.0,3.7844058445521767,230.91405633143566,True,False,False
142,40130019,2019-05-23,1.4198957681655884,-2.2975082539417063e-05,0.0504274903437481,0.166728125,995.1535394741676,58.03178405761719,3.5704385212489536,230.78332627622672,True,False,False
143,40130019,2019-05-24,2.2696895599365234,-9.05857792721206e-05,2.7841570746627185e-05,0.1657390625,987.3588719546534,51.01028823852539,3.2704374619892667,230.7913519025646,True,False,False
144,40130019,2019-05-25,2.8193767070770264,-9.440810048528506e-05,5.583931552770714e-09,0.16475,971.7444420448314,63.996620178222656,3.4132194689341953,230.82165783504925,True,False,False
145,40130019,2019-05-26,2.0796146392822266,-3.5003075034916984e-05,0.0207064634553648,0.164784375,994.8978372109246,72.97958374023438,3.470331106867109,231.02913735657953,True,False,False
146,40130019,2019-05-27,1.7295805215835571,-3.304208593828509e-05,0.0498621515094268,0.16481875,1064.7391404391392,68.9938735961914,3.3132173163550243,231.1341693211646,True,False,False
147,40130019,2019-05-28,2.209850311279297,-5.250597500603412e-05,0.2073857359446895,0.164853125,1032.6924509145758,55.999786376953125,2.941921421459743,231.06968403985698,True,False,False
148,40130019,2019-05-29,2.610013246536255,-0.00012459687376978673,-0.0052385964268265,0.1648875,1003.0144415865926,59.02329635620117,2.6706840140478953,231.31863838057123,True,False,False
149,40130019,2019-05-30,3.179994821548462,-0.0001501164672443654,-0.0047597119433003,0.164921875,1036.3894272190842,59.98752975463867,2.570473415510995,231.36206972397764,True,False,False
150,40130019,2019-05-31,3.499621629714966,-0.00014794712375313355,-0.0013447629131701,0.16495625,993.3527299033468,68.01238250732422,2.7706222534179688,231.51371360462556,True,False,False
151,40130019,2019-06-01,3.4487366676330566,-0.00010849971426425636,0.06053633269636,0.164990625,990.897072124832,70.0018310546875,2.8279612064361572,231.56083923430202,False,True,False
152,40130019,2019-06-02,3.069164991378784,-6.921724841769828e-05,0.0121291424549858,0.165025,970.6452387947292,64.99748229980469,2.613941260746547,231.58602007604625,False,True,False
153,40130019,2019-06-03,3.3991265296936035,-0.00012664353936854677,0.000189616337409,0.165059375,984.3749802342836,63.97769546508789,2.413851227079119,231.90916032879167,False,True,False
154,40130019,2019-06-04,3.640602827072144,-0.00013383722946590197,-0.0045459525771697,0.16509375,1026.1561091069166,64.99603271484375,2.4708191667284285,232.14710589758397,False,True,False
155,40130019,2019-06-05,3.899879932403565,-0.00015038758094776424,-0.0025941467299899,0.165128125,936.9389723038303,70.01216125488281,2.570819241659982,232.31236133780388,False,True,False
156,40130019,2019-06-06,3.9000980854034415,-0.00011097593002153958,0.038575718120403,0.1651625,928.4885558355786,70.96695709228516,2.685117278780256,232.50627216944534,False,True,False
157,40130019,2019-06-07,3.5193898677825928,-0.00011473097050845625,0.0505338916235689,0.165196875,868.5841885752644,64.99640655517578,2.64191620690482,232.3564376042607,False,True,False
158,40130019,2019-06-08,3.499752283096313,-9.119609401924814e-05,-1.0172211598012633e-06,0.16523125,958.117537905028,61.96960067749024,2.5130246366773332,232.43054325395087,False,True,False
