,site_id,date,ke_oz,vprps_def,bnid,ndvi,spf_hmdty,down_srad_moving_wkly_average,max_surf_temp_moving_wkly_average,vprps_def_moving_wkly_average,wdsp_moving_wkly_average,Spring,Summer,Winter
31381,40137021,2021-07-20,507.6643695758771,3.8136608600616455,49.00516128540039,0.197775,0.0131963174790143,272.14484732491627,310.7495422363281,3.0125560079302107,2.683028817176819,False,True,False
31382,40137021,2021-07-21,496.3895620107071,3.583461046218872,0.0,0.20509375,0.0129158543422818,276.21982029506137,311.6741158621652,3.1953582082475935,2.5671858617237637,False,True,False
31383,40137021,2021-07-22,534.6902577036226,2.9053432941436768,0.0,0.2124125,0.0136595293879508,284.5212860107422,312.0508292061942,3.2151432037353516,2.7100973980767384,False,True,False
31384,40137021,2021-07-23,268.60094318730455,0.5636735558509827,0.0,0.21973125,0.01446174364537,270.29063197544644,310.3085414341518,2.9351700799805776,2.6832036461148943,False,True,False
31385,40137021,2021-07-24,239.3192698280349,0.7651139497756958,0.0,0.22705,0.0146146565675735,250.76426914760046,308.6556701660156,2.615542096751077,2.5936863592692783,False,True,False
31386,40137021,2021-07-25,213.12641300286302,0.714730441570282,0.0,0.23436875,0.0151838148012757,227.69738987513952,307.16021728515625,2.283796327454703,2.5949443578720093,False,True,False
31387,40137021,2021-07-26,506.7387844767676,2.052175283432007,29.86893081665039,0.2416875,0.0144855240359902,241.24039132254464,306.55745588030135,2.0568797758647372,2.477236747741699,False,True,False
31388,40137021,2021-07-27,516.1002081635727,3.25486159324646,32.71120834350586,0.24900625,0.0123742511495947,241.50486537388392,306.4394749232701,1.9770513091768538,2.462621433394296,False,True,False
31389,40137021,2021-07-28,545.9815130526878,3.5877535343170166,35.23932647705078,0.256325,0.0118489516898989,245.2186497279576,306.20697021484375,1.977664521762303,2.3805326393672397,False,True,False
31390,40137021,2021-07-29,397.30747010811757,3.761271953582764,31.872791290283203,0.262184375,0.0115548511967062,234.347900390625,306.2573939732143,2.0999400445393155,1.9457423431532723,False,True,False
31391,40137021,2021-07-30,525.1891567786146,3.25577712059021,0.0,0.26804375,0.0113650308921933,254.16077750069755,308.3820582798549,2.4845262680734908,1.9020676357405526,False,True,False
31392,40137021,2021-07-31,397.45383604917873,2.542628288269043,37.83523941040039,0.273903125,0.0137268444523215,267.446541922433,309.8849836077008,2.7384568878582547,1.9459545697484697,False,True,False
31393,40137021,2021-08-01,448.05141833540785,3.29817533493042,39.83346176147461,0.2797625,0.0130501026287674,289.3251495361328,311.66456821986606,3.10752044405256,1.799254902771541,False,True,False
31394,40137021,2021-08-02,492.1177281947544,4.347681999206543,42.89433288574219,0.285621875,0.011004994623363,289.71036420549666,312.5582493373326,3.4354499748774936,1.8434483238628931,False,True,False
31395,40137021,2021-08-03,498.866710260354,4.769487857818604,49.07109832763672,0.29148125,0.0095270806923508,290.2303793770926,313.07716587611606,3.651825155530657,1.976272029536111,False,True,False
31396,40137021,2021-08-04,497.1462055426532,5.294430732727051,47.83359146118164,0.297340625,0.0086406879127025,289.3229217529297,313.73108346121654,3.895636183874948,2.0429750255176,False,True,False
31397,40137021,2021-08-05,484.81803259521723,4.316129207611084,55.09601974487305,0.3032,0.0113374944776296,299.0870339529855,313.953116280692,3.9749015058789934,2.3904290880475725,False,True,False
31398,40137021,2021-08-06,482.0674911886003,3.94745397567749,54.43783187866211,0.309059375,0.0123988380655646,298.5239933558873,314.24461146763394,4.073712485177176,2.5079498631613597,False,True,False
