GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013116712;Census Tract 1167.12; Maricopa County;3213;83298;97540
04013116713;Census Tract 1167.13; Maricopa County;2316;87768;100822
04013116714;Census Tract 1167.14; Maricopa County;1261;103058;126248
04013116715;Census Tract 1167.15; Maricopa County;881;100987;118802
04013116717;Census Tract 1167.17; Maricopa County;1546;56375;65605
04013116718;Census Tract 1167.18; Maricopa County;1311;63075;71899
04013116719;Census Tract 1167.19; Maricopa County;2535;101791;122461
04013116720;Census Tract 1167.20; Maricopa County;1783;66589;83521
04013116721;Census Tract 1167.21; Maricopa County;1314;106098;121617
04013116725;Census Tract 1167.25; Maricopa County;2285;87334;142461
04013116727;Census Tract 1167.27; Maricopa County;1423;147917;178032
04013116728;Census Tract 1167.28; Maricopa County;1678;159207;196243
04013116729;Census Tract 1167.29; Maricopa County;1479;155694;207646
04013116730;Census Tract 1167.30; Maricopa County;627;130156;147881
04013116731;Census Tract 1167.31; Maricopa County;1148;139202;154581
04013116732;Census Tract 1167.32; Maricopa County;1152;68542;101583
04013116733;Census Tract 1167.33; Maricopa County;103;-;157147
04013116800;Census Tract 1168; Maricopa County;1072;42500;64039
04013116900;Census Tract 1169; Maricopa County;602;40142;44634
04013117000;Census Tract 1170; Maricopa County;2332;36364;48582
04013117100;Census Tract 1171; Maricopa County;1447;64191;72687
04013117200;Census Tract 1172; Maricopa County;311;45750;48428
04013117300;Census Tract 1173; Maricopa County;405;23355;34029
04013216806;Census Tract 2168.06; Maricopa County;1751;73150;117761
04013216807;Census Tract 2168.07; Maricopa County;2359;109087;139061
04013216809;Census Tract 2168.09; Maricopa County;2005;155313;223462
04013216810;Census Tract 2168.10; Maricopa County;1053;47060;75884
04013216813;Census Tract 2168.13; Maricopa County;2086;109242;157669
04013216816;Census Tract 2168.16; Maricopa County;2379;123893;154693
04013216818;Census Tract 2168.18; Maricopa County;3936;70103;81842
04013216819;Census Tract 2168.19; Maricopa County;2869;95765;145015
04013216820;Census Tract 2168.20; Maricopa County;2127;83224;101422
04013216821;Census Tract 2168.21; Maricopa County;2986;107361;167346
04013216822;Census Tract 2168.22; Maricopa County;1943;117250;164012
04013216826;Census Tract 2168.26; Maricopa County;2409;60673;93807
04013216829;Census Tract 2168.29; Maricopa County;2604;123906;177728
04013216830;Census Tract 2168.30; Maricopa County;1694;52179;86050
04013216831;Census Tract 2168.31; Maricopa County;1170;122708;189895
04013216832;Census Tract 2168.32; Maricopa County;1290;89861;132438
04013216833;Census Tract 2168.33; Maricopa County;2267;95980;125183
04013216834;Census Tract 2168.34; Maricopa County;1096;115682;157647
04013216835;Census Tract 2168.35; Maricopa County;1679;77629;103909
04013216836;Census Tract 2168.36; Maricopa County;1477;117314;174271
04013216837;Census Tract 2168.37; Maricopa County;2759;67306;80844
04013216838;Census Tract 2168.38; Maricopa County;2259;103427;124772
04013216839;Census Tract 2168.39; Maricopa County;1709;129514;153494
04013216840;Census Tract 2168.40; Maricopa County;1913;131420;181967
04013216841;Census Tract 2168.41; Maricopa County;1573;128589;162591
04013216842;Census Tract 2168.42; Maricopa County;1311;163398;192940
04013216843;Census Tract 2168.43; Maricopa County;1769;131188;176066
04013216844;Census Tract 2168.44; Maricopa County;2710;84511;132212
04013216845;Census Tract 2168.45; Maricopa County;1165;67277;100887
04013216846;Census Tract 2168.46; Maricopa County;3097;124599;153452
04013216847;Census Tract 2168.47; Maricopa County;3090;152733;208650
04013216848;Census Tract 2168.48; Maricopa County;2662;139271;206219
04013216849;Census Tract 2168.49; Maricopa County;2621;178424;219712
04013216850;Census Tract 2168.50; Maricopa County;2253;81922;90203
04013216851;Census Tract 2168.51; Maricopa County;1832;166757;285122
04013216852;Census Tract 2168.52; Maricopa County;1795;75536;97552
04013216853;Census Tract 2168.53; Maricopa County;2635;75997;104894
04013216901;Census Tract 2169.01; Maricopa County;1986;80222;124952
04013216902;Census Tract 2169.02; Maricopa County;1859;82697;104560
04013217001;Census Tract 2170.01; Maricopa County;2549;80725;104452
04013217002;Census Tract 2170.02; Maricopa County;2626;84444;84490
04013217101;Census Tract 2171.01; Maricopa County;1273;65509;98038
04013217102;Census Tract 2171.02; Maricopa County;1372;79276;98857
04013217201;Census Tract 2172.01; Maricopa County;1299;72125;95920
04013217203;Census Tract 2172.03; Maricopa County;2207;60021;106136
04013217204;Census Tract 2172.04; Maricopa County;1947;47154;56066
04013217300;Census Tract 2173; Maricopa County;2539;113878;185227
04013217400;Census Tract 2174; Maricopa County;1709;60998;106705
04013217501;Census Tract 2175.01; Maricopa County;1740;41525;65459
04013217502;Census Tract 2175.02; Maricopa County;1889;70250;80303
04013217600;Census Tract 2176; Maricopa County;2538;49623;70314
04013217700;Census Tract 2177; Maricopa County;2187;72765;94536
04013217800;Census Tract 2178; Maricopa County;3017;63292;86247
04013217900;Census Tract 2179; Maricopa County;1953;73156;89100
04013218000;Census Tract 2180; Maricopa County;2490;72982;85712
04013218100;Census Tract 2181; Maricopa County;956;71406;97947
04013218200;Census Tract 2182; Maricopa County;3139;75881;91096
04013218300;Census Tract 2183; Maricopa County;2717;43205;54727
04013318400;Census Tract 3184; Maricopa County;2361;48112;57556
04013318501;Census Tract 3185.01; Maricopa County;1577;45181;63551
04013318700;Census Tract 3187; Maricopa County;1014;43452;71515
04013318800;Census Tract 3188; Maricopa County;3591;37449;53372
04013318900;Census Tract 3189; Maricopa County;2803;50850;60714
04013319000;Census Tract 3190; Maricopa County;880;42188;81162
04013319101;Census Tract 3191.01; Maricopa County;1293;21021;29763
04013319103;Census Tract 3191.03; Maricopa County;2031;30451;35364
04013319104;Census Tract 3191.04; Maricopa County;3219;29175;43715
04013319201;Census Tract 3192.01; Maricopa County;2265;37193;46079
04013319202;Census Tract 3192.02; Maricopa County;2070;30500;35920
04013319300;Census Tract 3193; Maricopa County;1056;30055;36609
04013319401;Census Tract 3194.01; Maricopa County;2631;78155;84299
04013319402;Census Tract 3194.02; Maricopa County;1545;76332;85493
04013319403;Census Tract 3194.03; Maricopa County;1945;71542;83187
04013319404;Census Tract 3194.04; Maricopa County;1557;76472;93098
04013319500;Census Tract 3195; Maricopa County;2446;59114;79885
04013319600;Census Tract 3196; Maricopa County;2481;53326;73663
04013319703;Census Tract 3197.03; Maricopa County;2004;53417;59428
04013319704;Census Tract 3197.04; Maricopa County;896;72574;86415
04013319705;Census Tract 3197.05; Maricopa County;1334;59583;66064
04013319706;Census Tract 3197.06; Maricopa County;2099;51418;61673
04013319800;Census Tract 3198; Maricopa County;3105;47303;56442
04013319902;Census Tract 3199.02; Maricopa County;1202;76974;76001
04013319903;Census Tract 3199.03; Maricopa County;2646;92760;103566
04013319904;Census Tract 3199.04; Maricopa County;1985;85512;96196
04013319905;Census Tract 3199.05; Maricopa County;2182;83587;95214
04013319906;Census Tract 3199.06; Maricopa County;1366;103276;136445
04013319907;Census Tract 3199.07; Maricopa County;817;146875;178991
04013319908;Census Tract 3199.08; Maricopa County;994;65000;76162
04013319909;Census Tract 3199.09; Maricopa County;1003;99740;117720
04013319910;Census Tract 3199.10; Maricopa County;1905;120906;149688
04013320001;Census Tract 3200.01; Maricopa County;3719;58137;71407
04013320002;Census Tract 3200.02; Maricopa County;1762;38125;51722
04013320007;Census Tract 3200.07; Maricopa County;3089;55530;59481
04013320100;Census Tract 3201; Maricopa County;1732;53571;71069
04013420104;Census Tract 4201.04; Maricopa County;2192;58667;70013
04013420105;Census Tract 4201.05; Maricopa County;2057;93546;105748
04013420107;Census Tract 4201.07; Maricopa County;2435;125117;153391
04013420108;Census Tract 4201.08; Maricopa County;588;136500;203663
04013420109;Census Tract 4201.09; Maricopa County;1776;126823;146836
04013420110;Census Tract 4201.10; Maricopa County;1916;93235;114405
04013420111;Census Tract 4201.11; Maricopa County;1276;62581;77002
04013420112;Census Tract 4201.12; Maricopa County;1114;83821;96354
04013420113;Census Tract 4201.13; Maricopa County;1624;40200;53133
04013420114;Census Tract 4201.14; Maricopa County;1327;46337;61386
04013420115;Census Tract 4201.15; Maricopa County;1286;39091;50913
04013420116;Census Tract 4201.16; Maricopa County;1421;34688;47961
04013420202;Census Tract 4202.02; Maricopa County;2451;49053;56783
04013420206;Census Tract 4202.06; Maricopa County;1978;47159;61547
04013420207;Census Tract 4202.07; Maricopa County;1201;110781;159095
04013420208;Census Tract 4202.08; Maricopa County;1842;71886;89602
04013420209;Census Tract 4202.09; Maricopa County;1867;60394;71302
04013420210;Census Tract 4202.10; Maricopa County;1906;61964;87746
04013420211;Census Tract 4202.11; Maricopa County;1673;100809;106573
04013420212;Census Tract 4202.12; Maricopa County;1438;69344;89478
04013420213;Census Tract 4202.13; Maricopa County;1205;47421;55758
04013420214;Census Tract 4202.14; Maricopa County;1986;40637;53733
04013420215;Census Tract 4202.15; Maricopa County;827;83750;88137
04013420216;Census Tract 4202.16; Maricopa County;1858;73654;87461
04013420301;Census Tract 4203.01; Maricopa County;670;77206;119148
04013420302;Census Tract 4203.02; Maricopa County;1588;106008;136254
04013420303;Census Tract 4203.03; Maricopa County;1381;91359;118467
04013420304;Census Tract 4203.04; Maricopa County;337;132344;232693
04013420401;Census Tract 4204.01; Maricopa County;1669;38488;55621
04013420402;Census Tract 4204.02; Maricopa County;1180;121302;148933
04013420501;Census Tract 4205.01; Maricopa County;2522;47937;65874
04013420503;Census Tract 4205.03; Maricopa County;1332;40667;56788
04013420504;Census Tract 4205.04; Maricopa County;1292;73294;82410
04013420602;Census Tract 4206.02; Maricopa County;1557;80085;95023
04013420603;Census Tract 4206.03; Maricopa County;1286;82083;100614
04013420604;Census Tract 4206.04; Maricopa County;1447;87926;102797
04013420704;Census Tract 4207.04; Maricopa County;1700;72917;86377
04013420705;Census Tract 4207.05; Maricopa County;1052;136250;185969
04013420706;Census Tract 4207.06; Maricopa County;1545;84964;114106
04013420707;Census Tract 4207.07; Maricopa County;1314;45317;51167
04013420708;Census Tract 4207.08; Maricopa County;2174;33116;41531
04013420709;Census Tract 4207.09; Maricopa County;1835;40472;50181
04013420710;Census Tract 4207.10; Maricopa County;1550;39722;57019
04013420800;Census Tract 4208; Maricopa County;1683;67614;90303
04013420901;Census Tract 4209.01; Maricopa County;1201;52229;69507
04013420902;Census Tract 4209.02; Maricopa County;1261;52346;64425
04013421001;Census Tract 4210.01; Maricopa County;1855;36103;50244
04013421002;Census Tract 4210.02; Maricopa County;1420;31780;46899
04013421101;Census Tract 4211.01; Maricopa County;1735;52554;60166
04013421102;Census Tract 4211.02; Maricopa County;2197;50241;64902
04013421201;Census Tract 4212.01; Maricopa County;2421;48355;59371
04013421202;Census Tract 4212.02; Maricopa County;1460;46802;62606
04013421302;Census Tract 4213.02; Maricopa County;2125;32194;39028
04013421303;Census Tract 4213.03; Maricopa County;1875;40156;51116
04013421304;Census Tract 4213.04; Maricopa County;1384;40958;44369
04013421400;Census Tract 4214; Maricopa County;1382;23656;30107
04013421501;Census Tract 4215.01; Maricopa County;1314;37418;47792
04013421502;Census Tract 4215.02; Maricopa County;1029;39754;52937
04013421601;Census Tract 4216.01; Maricopa County;1077;50243;56006
04013421602;Census Tract 4216.02; Maricopa County;1429;38238;46069
04013421701;Census Tract 4217.01; Maricopa County;1989;42853;54265
04013421702;Census Tract 4217.02; Maricopa County;1537;32552;48853
04013421801;Census Tract 4218.01; Maricopa County;802;70926;76438
04013421802;Census Tract 4218.02; Maricopa County;1395;50288;61769
04013421901;Census Tract 4219.01; Maricopa County;1181;52878;58205
04013421902;Census Tract 4219.02; Maricopa County;1823;31607;41599
04013422001;Census Tract 4220.01; Maricopa County;1331;35670;40696
04013422002;Census Tract 4220.02; Maricopa County;1365;34863;52363
04013422102;Census Tract 4221.02; Maricopa County;1630;31355;43903
04013422103;Census Tract 4221.03; Maricopa County;2273;38386;45371
04013422104;Census Tract 4221.04; Maricopa County;2488;37310;60388
04013422105;Census Tract 4221.05; Maricopa County;1288;42381;55889
04013422106;Census Tract 4221.06; Maricopa County;2247;33233;46772
04013422107;Census Tract 4221.07; Maricopa County;1864;41758;45285
04013422203;Census Tract 4222.03; Maricopa County;2280;43990;54658
04013422204;Census Tract 4222.04; Maricopa County;1285;53363;75020
04013422205;Census Tract 4222.05; Maricopa County;613;88542;95241
04013422209;Census Tract 4222.09; Maricopa County;2694;69505;70781
04013422210;Census Tract 4222.10; Maricopa County;1893;75818;84665
04013422211;Census Tract 4222.11; Maricopa County;1021;77679;101669
04013422212;Census Tract 4222.12; Maricopa County;1703;87625;114529
04013422213;Census Tract 4222.13; Maricopa County;965;88063;92563
04013422215;Census Tract 4222.15; Maricopa County;771;71292;78198
04013422216;Census Tract 4222.16; Maricopa County;2208;89231;95491
04013422217;Census Tract 4222.17; Maricopa County;1465;63112;76917
04013422218;Census Tract 4222.18; Maricopa County;1024;59922;81606
04013422219;Census Tract 4222.19; Maricopa County;1148;60856;71437
04013422220;Census Tract 4222.20; Maricopa County;729;91761;104482
04013422221;Census Tract 4222.21; Maricopa County;1832;55370;75078
04013422222;Census Tract 4222.22; Maricopa County;776;90652;103586
04013422301;Census Tract 4223.01; Maricopa County;1696;53729;71711
04013422302;Census Tract 4223.02; Maricopa County;1840;51724;59903
04013422304;Census Tract 4223.04; Maricopa County;1210;62563;78640
04013422305;Census Tract 4223.05; Maricopa County;1944;104539;106994
04013422307;Census Tract 4223.07; Maricopa County;1601;66725;91813
04013422308;Census Tract 4223.08; Maricopa County;1822;88571;115213
04013422309;Census Tract 4223.09; Maricopa County;1810;97167;107560
04013422401;Census Tract 4224.01; Maricopa County;1274;55000;70776
04013422402;Census Tract 4224.02; Maricopa County;1683;67519;99638
04013422403;Census Tract 4224.03; Maricopa County;1575;80107;105382
04013422404;Census Tract 4224.04; Maricopa County;1376;94000;114032
04013422501;Census Tract 4225.01; Maricopa County;1978;65510;80604
04013422502;Census Tract 4225.02; Maricopa County;2050;60472;79571
04013422503;Census Tract 4225.03; Maricopa County;2511;60428;68242
04013422504;Census Tract 4225.04; Maricopa County;1821;74813;79092
04013422506;Census Tract 4225.06; Maricopa County;1715;80040;103997
04013422507;Census Tract 4225.07; Maricopa County;1423;104669;121674
04013422508;Census Tract 4225.08; Maricopa County;1177;68170;84899
04013422509;Census Tract 4225.09; Maricopa County;1708;74766;88850
04013422510;Census Tract 4225.10; Maricopa County;920;108750;145821
04013422511;Census Tract 4225.11; Maricopa County;901;93125;105677
04013422512;Census Tract 4225.12; Maricopa County;1590;92500;102064
04013422513;Census Tract 4225.13; Maricopa County;1491;64784;103936
04013422514;Census Tract 4225.14; Maricopa County;1811;67526;86839
04013422606;Census Tract 4226.06; Maricopa County;3120;114388;143763
04013422607;Census Tract 4226.07; Maricopa County;2492;35909;49067
04013422609;Census Tract 4226.09; Maricopa County;1768;56108;68196
04013422610;Census Tract 4226.10; Maricopa County;1655;51865;60915
04013422615;Census Tract 4226.15; Maricopa County;2366;72376;89403
04013422616;Census Tract 4226.16; Maricopa County;1692;62719;69633
04013422617;Census Tract 4226.17; Maricopa County;1924;90000;100037
04013422618;Census Tract 4226.18; Maricopa County;1618;51750;63548
04013422620;Census Tract 4226.20; Maricopa County;922;106250;139255
04013422621;Census Tract 4226.21; Maricopa County;1258;105349;111795
04013422622;Census Tract 4226.22; Maricopa County;1330;72617;92246
04013422623;Census Tract 4226.23; Maricopa County;2195;82716;100515
04013422624;Census Tract 4226.24; Maricopa County;1579;42697;54893
04013422625;Census Tract 4226.25; Maricopa County;1942;39464;51715
04013422626;Census Tract 4226.26; Maricopa County;1340;43889;57295
04013422627;Census Tract 4226.27; Maricopa County;1515;45878;57697
04013422628;Census Tract 4226.28; Maricopa County;1426;33220;41745
04013422629;Census Tract 4226.29; Maricopa County;1239;58836;70386
04013422630;Census Tract 4226.30; Maricopa County;2047;38307;45530
04013422631;Census Tract 4226.31; Maricopa County;1804;61094;71372
04013422632;Census Tract 4226.32; Maricopa County;1696;55927;67254
04013422633;Census Tract 4226.33; Maricopa County;1268;44867;56003
04013422634;Census Tract 4226.34; Maricopa County;1994;49623;56708
04013422635;Census Tract 4226.35; Maricopa County;893;61908;72510
04013422636;Census Tract 4226.36; Maricopa County;1132;69904;74827
04013422637;Census Tract 4226.37; Maricopa County;1154;71021;82543
04013422638;Census Tract 4226.38; Maricopa County;1544;66154;75542
04013422639;Census Tract 4226.39; Maricopa County;2142;52182;81253
04013422640;Census Tract 4226.40; Maricopa County;1875;59399;70960
04013422641;Census Tract 4226.41; Maricopa County;2479;76969;99563
04013422642;Census Tract 4226.42; Maricopa County;1865;83243;112063
04013422643;Census Tract 4226.43; Maricopa County;1857;91587;97031
04013422644;Census Tract 4226.44; Maricopa County;3510;77143;109271
04013422646;Census Tract 4226.46; Maricopa County;3406;126094;148271
04013522800;Census Tract 5228; Maricopa County;203;46750;43600
04013522901;Census Tract 5229.01; Maricopa County;1846;59897;70631
04013522903;Census Tract 5229.03; Maricopa County;1563;33267;44814
04013522904;Census Tract 5229.04; Maricopa County;1475;50424;80428
04013523002;Census Tract 5230.02; Maricopa County;1776;41989;57337
04013523003;Census Tract 5230.03; Maricopa County;2482;57260;76528
04013523005;Census Tract 5230.05; Maricopa County;1887;82240;95640
04013523006;Census Tract 5230.06; Maricopa County;2176;63325;82134
04013523102;Census Tract 5231.02; Maricopa County;1769;51141;61753
04013523103;Census Tract 5231.03; Maricopa County;2367;59365;82125
04013523104;Census Tract 5231.04; Maricopa County;2380;48578;67777
04013610000;Census Tract 6100; Maricopa County;2394;81174;113213
04013610100;Census Tract 6101; Maricopa County;242;75417;104478
04013610200;Census Tract 6102; Maricopa County;3244;103686;136943
04013610300;Census Tract 6103; Maricopa County;3236;102799;124747
04013610400;Census Tract 6104; Maricopa County;1775;98224;115005
04013610500;Census Tract 6105; Maricopa County;2690;99425;124894
04013610600;Census Tract 6106; Maricopa County;2205;102426;108900
04013610700;Census Tract 6107; Maricopa County;2882;87279;101722
04013610800;Census Tract 6108; Maricopa County;1718;118776;136093
04013610900;Census Tract 6109; Maricopa County;3393;124844;150135
04013611000;Census Tract 6110; Maricopa County;857;132829;135819
04013611100;Census Tract 6111; Maricopa County;990;120735;130122
04013611200;Census Tract 6112; Maricopa County;1838;133462;159811
04013611300;Census Tract 6113; Maricopa County;2609;76381;97711
04013611400;Census Tract 6114; Maricopa County;2074;110565;130050
04013611500;Census Tract 6115; Maricopa County;2451;117928;130236
04013611600;Census Tract 6116; Maricopa County;1042;142037;159649
04013611700;Census Tract 6117; Maricopa County;2258;115814;158342
04013611800;Census Tract 6118; Maricopa County;2373;98233;100206
04013611900;Census Tract 6119; Maricopa County;900;109000;131511
04013612000;Census Tract 6120; Maricopa County;1221;150829;152771
04013612200;Census Tract 6122; Maricopa County;2200;111635;146170
04013612300;Census Tract 6123; Maricopa County;3139;88657;105271
04013612400;Census Tract 6124; Maricopa County;2876;100417;118535
04013612500;Census Tract 6125; Maricopa County;1620;116667;139015
04013612600;Census Tract 6126; Maricopa County;1051;88031;103808
04013612700;Census Tract 6127; Maricopa County;873;99803;123023
04013612800;Census Tract 6128; Maricopa County;889;102425;119632
04013612900;Census Tract 6129; Maricopa County;980;110859;132395
04013613000;Census Tract 6130; Maricopa County;1867;154219;164391
04013613100;Census Tract 6131; Maricopa County;1461;137656;181514
04013613200;Census Tract 6132; Maricopa County;1469;117768;153626
04013613300;Census Tract 6133; Maricopa County;2459;125037;156623
04013613400;Census Tract 6134; Maricopa County;1402;71250;81982
04013613500;Census Tract 6135; Maricopa County;1570;73293;95169
04013613600;Census Tract 6136; Maricopa County;1997;105268;109357
04013613700;Census Tract 6137; Maricopa County;1601;90457;101157
04013613800;Census Tract 6138; Maricopa County;1379;107212;131500
04013613900;Census Tract 6139; Maricopa County;1922;109620;114054
04013614000;Census Tract 6140; Maricopa County;1470;104773;122935
04013614100;Census Tract 6141; Maricopa County;2289;104915;122637
04013614200;Census Tract 6142; Maricopa County;1881;95927;114865
04013614300;Census Tract 6143; Maricopa County;1218;117159;149024
04013614400;Census Tract 6144; Maricopa County;1441;65875;83974
04013614500;Census Tract 6145; Maricopa County;1561;65930;75434
04013614600;Census Tract 6146; Maricopa County;2696;55766;66414
04013614700;Census Tract 6147; Maricopa County;1354;37941;49252
04013614800;Census Tract 6148; Maricopa County;1752;57288;63775
04013614900;Census Tract 6149; Maricopa County;1781;88791;99988
04013615000;Census Tract 6150; Maricopa County;3909;115703;173954
04013615100;Census Tract 6151; Maricopa County;1593;138233;181517
04013615200;Census Tract 6152; Maricopa County;4109;86951;107981
04013615300;Census Tract 6153; Maricopa County;1072;43125;53427
04013615400;Census Tract 6154; Maricopa County;1535;44878;59683
04013615500;Census Tract 6155; Maricopa County;1552;55890;76268
04013615600;Census Tract 6156; Maricopa County;1680;54965;65315
04013615700;Census Tract 6157; Maricopa County;1142;92216;114532
04013615800;Census Tract 6158; Maricopa County;1869;87966;98296
04013615900;Census Tract 6159; Maricopa County;1745;68705;86730
04013616000;Census Tract 6160; Maricopa County;646;80761;85278
04013616100;Census Tract 6161; Maricopa County;1508;65542;70570
04013616200;Census Tract 6162; Maricopa County;1231;69890;81961
04013616300;Census Tract 6163; Maricopa County;777;83185;100395
04013616400;Census Tract 6164; Maricopa County;2771;66941;81157
04013616500;Census Tract 6165; Maricopa County;1532;55700;65054
04013616600;Census Tract 6166; Maricopa County;2117;61271;70532
04013616700;Census Tract 6167; Maricopa County;2079;76056;73496
04013616800;Census Tract 6168; Maricopa County;2154;66972;83424
04013616900;Census Tract 6169; Maricopa County;1941;64810;74211
04013617000;Census Tract 6170; Maricopa County;2632;50820;68826
04013617100;Census Tract 6171; Maricopa County;917;87750;103081
04013617200;Census Tract 6172; Maricopa County;1020;90256;102544
04013617300;Census Tract 6173; Maricopa County;1346;88413;94382
04013617400;Census Tract 6174; Maricopa County;3545;54680;59842
04013617500;Census Tract 6175; Maricopa County;1906;51389;73706
04013617600;Census Tract 6176; Maricopa County;2328;66308;70453
04013617700;Census Tract 6177; Maricopa County;1515;53578;74488
04013617800;Census Tract 6178; Maricopa County;848;108462;121102
04013617900;Census Tract 6179; Maricopa County;1008;74483;108678
04013618000;Census Tract 6180; Maricopa County;1543;86306;88845
04013618100;Census Tract 6181; Maricopa County;1667;81540;91307
04013618200;Census Tract 6182; Maricopa County;1472;58816;65843
04013618300;Census Tract 6183; Maricopa County;1111;75089;83849
04013618400;Census Tract 6184; Maricopa County;1410;56739;60650
04013618500;Census Tract 6185; Maricopa County;1594;51085;59769
04013618600;Census Tract 6186; Maricopa County;1885;51583;70497
04013618700;Census Tract 6187; Maricopa County;969;68783;74445
04013618800;Census Tract 6188; Maricopa County;2055;30773;41227
04013618900;Census Tract 6189; Maricopa County;2804;53323;60916
04013619000;Census Tract 6190; Maricopa County;1443;57287;75773
04013619100;Census Tract 6191; Maricopa County;1420;39783;48150
04013619200;Census Tract 6192; Maricopa County;2382;40819;56851
04013619300;Census Tract 6193; Maricopa County;2030;54063;62868
04013619400;Census Tract 6194; Maricopa County;2326;47436;61863
04013619500;Census Tract 6195; Maricopa County;2103;64792;74271
04013619600;Census Tract 6196; Maricopa County;777;63967;78677
04013619700;Census Tract 6197; Maricopa County;1468;57396;82873
04013619800;Census Tract 6198; Maricopa County;2086;74706;87804
04013619900;Census Tract 6199; Maricopa County;2264;109764;139709
04013723303;Census Tract 7233.03; Maricopa County;19;-;N
04013723304;Census Tract 7233.04; Maricopa County;1800;66343;84557
04013723305;Census Tract 7233.05; Maricopa County;778;31538;48967
04013723306;Census Tract 7233.06; Maricopa County;43;-;51249
04013723307;Census Tract 7233.07; Maricopa County;693;89417;113880
04013723308;Census Tract 7233.08; Maricopa County;3137;98151;114502
04013810000;Census Tract 8100; Maricopa County;1063;111691;129674
04013810100;Census Tract 8101; Maricopa County;2524;129542;167924
04013810200;Census Tract 8102; Maricopa County;1362;86310;104703
04013810300;Census Tract 8103; Maricopa County;2362;86450;97908
04013810400;Census Tract 8104; Maricopa County;1881;81806;103605
04013810500;Census Tract 8105; Maricopa County;1857;90768;111505
04013810600;Census Tract 8106; Maricopa County;2525;95268;127588
04013810700;Census Tract 8107; Maricopa County;2708;66994;83841
04013810800;Census Tract 8108; Maricopa County;1588;100857;128830
04013810900;Census Tract 8109; Maricopa County;2092;89489;107333
04013811000;Census Tract 8110; Maricopa County;946;119545;126067
04013811100;Census Tract 8111; Maricopa County;1115;71402;87423
04013811200;Census Tract 8112; Maricopa County;1311;73617;83513
04013811300;Census Tract 8113; Maricopa County;968;84900;97548
04013811400;Census Tract 8114; Maricopa County;1722;85476;98578
04013811500;Census Tract 8115; Maricopa County;893;117031;119552
04013811600;Census Tract 8116; Maricopa County;1526;91250;105125
04013811700;Census Tract 8117; Maricopa County;1736;63273;73907
04013811800;Census Tract 8118; Maricopa County;771;123250;162909
04013811900;Census Tract 8119; Maricopa County;2153;108603;137628
04013812000;Census Tract 8120; Maricopa County;1685;70071;88171
04013812100;Census Tract 8121; Maricopa County;2237;81681;89484
04013812200;Census Tract 8122; Maricopa County;2645;94538;121642
04013812300;Census Tract 8123; Maricopa County;1640;109792;137162
04013812400;Census Tract 8124; Maricopa County;1677;109920;121140
04013812500;Census Tract 8125; Maricopa County;644;118810;126977
04013812600;Census Tract 8126; Maricopa County;2345;100541;118371
04013812700;Census Tract 8127; Maricopa County;2287;112473;136881
04013812800;Census Tract 8128; Maricopa County;2057;148641;171515
04013812900;Census Tract 8129; Maricopa County;1121;117386;176984
04013813000;Census Tract 8130; Maricopa County;1922;110357;150086
04013813100;Census Tract 8131; Maricopa County;1081;138042;163375
04013813200;Census Tract 8132; Maricopa County;1220;154512;170478
04013813300;Census Tract 8133; Maricopa County;1791;158194;175686
04013813400;Census Tract 8134; Maricopa County;1271;125438;145878
04013813500;Census Tract 8135; Maricopa County;955;127396;158230
04013813600;Census Tract 8136; Maricopa County;1273;159879;204381
04013813700;Census Tract 8137; Maricopa County;1396;65183;75729
04013813800;Census Tract 8138; Maricopa County;1684;47150;55189
04013813900;Census Tract 8139; Maricopa County;1734;113365;127105
04013814000;Census Tract 8140; Maricopa County;1350;56538;75139
04013814100;Census Tract 8141; Maricopa County;1716;104934;120697
04013814200;Census Tract 8142; Maricopa County;905;116641;144855
04013814300;Census Tract 8143; Maricopa County;1352;84773;95259
04013814400;Census Tract 8144; Maricopa County;1731;86691;102715
04013814500;Census Tract 8145; Maricopa County;1542;100345;116491
04013814600;Census Tract 8146; Maricopa County;1841;72718;87846
04013814700;Census Tract 8147; Maricopa County;1318;98400;122467
04013814800;Census Tract 8148; Maricopa County;2876;92581;108501
04013814900;Census Tract 8149; Maricopa County;956;99861;113569
04013815000;Census Tract 8150; Maricopa County;1161;131141;143191
04013815100;Census Tract 8151; Maricopa County;1580;99250;106411
04013815200;Census Tract 8152; Maricopa County;3524;94318;96417
04013815300;Census Tract 8153; Maricopa County;1051;166719;169656
04013815400;Census Tract 8154; Maricopa County;2981;111575;133909
04013815500;Census Tract 8155; Maricopa County;2348;74783;102492
04013815600;Census Tract 8156; Maricopa County;1804;99226;111232
04013815700;Census Tract 8157; Maricopa County;1582;101875;114487
04013815800;Census Tract 8158; Maricopa County;2071;86547;106044
04013815900;Census Tract 8159; Maricopa County;2927;121515;132731
04013816000;Census Tract 8160; Maricopa County;4972;129282;146265
04013816100;Census Tract 8161; Maricopa County;1869;108590;116093
04013816200;Census Tract 8162; Maricopa County;1123;91938;111715
04013816300;Census Tract 8163; Maricopa County;2772;83333;100843
04013816400;Census Tract 8164; Maricopa County;2516;105845;132306
04013816500;Census Tract 8165; Maricopa County;1252;104107;127466
04013816600;Census Tract 8166; Maricopa County;1333;115288;127625
04013816700;Census Tract 8167; Maricopa County;594;128106;143531
04013816800;Census Tract 8168; Maricopa County;1818;122266;132555
